"Cell, The (2000)",9750
"Strange Days (1995)",9747
"Hero (Ying xiong) (2002)",9744
"In the Name of the Father (1993)",9723
"Mallrats (1995)",9714
"Nightmare on Elm Street, A (1984)",9714
"Madagascar (2005)",9708
"Little Shop of Horrors (1986)",9699
"American Gangster (2007)",9697
"Perks of Being a Wallflower, The (2012)",9680
"Coraline (2009)",9671
"Dazed and Confused (1993)",9667
"The Hunger Games: Mockingjay - Part 1 (2014)",9665
"Sleepers (1996)",9639
"Forgetting Sarah Marshall (2008)",9638
"Coco (2017)",9638
"World War Z (2013)",9609
"Runaway Bride (1999)",9604
"Elizabeth (1998)",9604
"Dog Day Afternoon (1975)",9597
"Craft, The (1996)",9590
"Miracle on 34th Street (1994)",9590
"Beavis and Butt-Head Do America (1996)",9590
"Brave (2012)",9582
"Driving Miss Daisy (1989)",9567
"Aristocats, The (1970)",9559
"Payback (1999)",9557
"Mission: Impossible - Ghost Protocol (2011)",9542
"Prisoners (2013)",9541
"Entrapment (1999)",9532
"Thin Red Line, The (1998)",9530
"Mighty Aphrodite (1995)",9518
"Fast Times at Ridgemont High (1982)",9510
"Insomnia (2002)",9510
"How the Grinch Stole Christmas (a.k.a. The Grinch) (2000)",9507
"Deliverance (1972)",9488
"Night of the Living Dead (1968)",9474
"Lilo & Stitch (2002)",9472
"Harold and Maude (1971)",9462
"Bambi (1942)",9448
"Robin Hood: Prince of Thieves (1991)",9446
"Finding Neverland (2004)",9420
"City of Lost Children, The (Cité des enfants perdus, La) (1995)",9413
"Godzilla (1998)",9403
"Free Willy (1993)",9387
"Alice in Wonderland (2010)",9384
"Gods Must Be Crazy, The (1980)",9358
"Halloween (1978)",9347
"Meet the Fockers (2004)",9341
"Frequency (2000)",9326
"To Die For (1995)",9306
"Island, The (2005)",9298
"Kiss Kiss Bang Bang (2005)",9284
"Old School (2003)",9275
"Long Kiss Goodnight, The (1996)",9265
"Baby Driver (2017)",9259
"Time Bandits (1981)",9252
"Stripes (1981)",9230
"Cube (1997)",9216
"Superman II (1980)",9208
"Amazing Spider-Man, The (2012)",9198
"Dark Crystal, The (1982)",9130
"127 Hours (2010)",9128
"Tootsie (1982)",9122
"Final Destination (2000)",9113
"Star Trek: Insurrection (1998)",9104
"Resident Evil (2002)",9097
"Phone Booth (2002)",9092
"Hercules (1997)",9076
"Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)",9072
"Patton (1970)",9065
"Fistful of Dollars, A (Per un pugno di dollari) (1964)",9062
"Peter Pan (1953)",9056
"Untitled Spider-Man Reboot (2017)",9028
"Risky Business (1983)",9017
"Go (1999)",9015
"Man on the Moon (1999)",9012
"Red Dragon (2002)",9011
"Village, The (2004)",8984
"Cloverfield (2008)",8984
"Whole Nine Yards, The (2000)",8972
"Mystery Men (1999)",8940
"Dr. No (1962)",8898
"Easy A (2010)",8888
"Event Horizon (1997)",8883
"Twilight (2008)",8882
"That Thing You Do! (1996)",8877
"First Blood (Rambo: First Blood) (1982)",8871
"Spotlight (2015)",8867
"American Werewolf in London, An (1981)",8866
"Hulk (2003)",8865
"Grand Day Out with Wallace and Gromit, A (1989)",8854
"Escape from L.A. (1996)",8850
"Hackers (1995)",8841
"Jay and Silent Bob Strike Back (2001)",8839
"Black Panther (2017)",8828
"Third Man, The (1949)",8823
"Hollow Man (2000)",8822
"Jurassic World (2015)",8820
"Stardust (2007)",8800
"Under Siege 2: Dark Territory (1995)",8795
"Sweeney Todd: The Demon Barber of Fleet Street (2007)",8791
"I Know What You Did Last Summer (1997)",8783
"From Russia with Love (1963)",8772
"Romy and Michele's High School Reunion (1997)",8766
"Saint, The (1997)",8758
"Don Juan DeMarco (1995)",8731
"Fantastic Four (2005)",8724
"Sister Act (1992)",8723
"Night at the Museum (2006)",8711
"Planes, Trains & Automobiles (1987)",8694
"Wrestler, The (2008)",8689
"Dunkirk (2017)",8681
"Swordfish (2001)",8656
"Boys Don't Cry (1999)",8653
"Blade II (2002)",8648
"The Hobbit: The Battle of the Five Armies (2014)",8616
"3:10 to Yuma (2007)",8614
"Wallace & Gromit: The Best of Aardman Animation (1996)",8612
"Underworld (2003)",8612
"Snowpiercer (2013)",8582
"Oblivion (2013)",8545
"Crazy, Stupid, Love. (2011)",8538
"Wild Things (1998)",8513
"Help, The (2011)",8509
"Awakenings (1990)",8505
"Live Free or Die Hard (2007)",8504
"21 Grams (2003)",8496
"Up in the Air (2009)",8486
"Before Sunrise (1995)",8476
"Team America: World Police (2004)",8475
"12 Years a Slave (2013)",8469
"Deep Blue Sea (1999)",8468
"Ted (2012)",8439
"October Sky (1999)",8433
"Out of Sight (1998)",8432
"American Graffiti (1973)",8424
"Delicatessen (1991)",8405
"Backdraft (1991)",8386
"Die Another Day (2002)",8376
"Sleeping Beauty (1959)",8373
"Running Man, The (1987)",8371
"Never Been Kissed (1999)",8368
"Reality Bites (1994)",8367
"Lost in Space (1998)",8357
"13th Warrior, The (1999)",8341
"Shine (1996)",8341
"Fisher King, The (1991)",8334
"Pineapple Express (2008)",8332
"Right Stuff, The (1983)",8323
"Tarzan (1999)",8322
"Emma (1996)",8314
"Yes Man (2008)",8294
"Powder (1995)",8293
"Moana (2016)",8278
"Conan the Barbarian (1982)",8273
"JFK (1991)",8271
"Punch-Drunk Love (2002)",8268
"Player, The (1992)",8255
"Daredevil (2003)",8254
"Thor: The Dark World (2013)",8247
"Scream 2 (1997)",8240
"Ghost World (2001)",8228
"Double Jeopardy (1999)",8227
"Bullets Over Broadway (1994)",8210
"Heavy Metal (1981)",8208
"Courage Under Fire (1996)",8207
"Dr. Dolittle (1998)",8203
"Pride & Prejudice (2005)",8196
"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",8195
"Three Colors: Red (Trois couleurs: Rouge) (1994)",8183
"Megamind (2010)",8179
"Rudy (1993)",8155
"Showgirls (1995)",8144
"Beach, The (2000)",8144
"Final Fantasy: The Spirits Within (2001)",8137
"Star Trek V: The Final Frontier (1989)",8130
"The Theory of Everything (2014)",8124
"Doors, The (1991)",8116
"Virgin Suicides, The (1999)",8104
"2012 (2009)",8099
"Prince of Egypt, The (1998)",8094
"Falling Down (1993)",8091
"Pretty in Pink (1986)",8076
"Cloud Atlas (2012)",8065
"Dangerous Liaisons (1988)",8039
"Book of Eli, The (2010)",8038
"Heavenly Creatures (1994)",8030
"Moonstruck (1987)",8014
"Fantastic Beasts and Where to Find Them (2016)",8005
"Multiplicity (1996)",8003
"Sicario (2015)",7983
"Jerk, The (1979)",7981
"Bone Collector, The (1999)",7973
"Pirates of the Caribbean: On Stranger Tides (2011)",7972
"About Time (2013)",7969
"Elephant Man, The (1980)",7959
"Madness of King George, The (1994)",7935
"Cool Runnings (1993)",7931
"Waterboy, The (1998)",7923
"Pacific Rim (2013)",7911
"Strictly Ballroom (1992)",7902
"U-571 (2000)",7900
"Incredible Hulk, The (2008)",7884
"28 Weeks Later (2007)",7871
"Mission: Impossible III (2006)",7870
"Dirty Dozen, The (1967)",7858
"Rounders (1998)",7855
"Secret Garden, The (1993)",7845
"The Count of Monte Cristo (2002)",7844
"In Time (2011)",7842
"Scream 3 (2000)",7830
"Dirty Harry (1971)",7827
"Jungle Book, The (1994)",7782
"Transporter, The (2002)",7768
"Pay It Forward (2000)",7766
"City Slickers (1991)",7751
"Three Colors: Blue (Trois couleurs: Bleu) (1993)",7741
"Great Gatsby, The (2013)",7741
"How to Lose a Guy in 10 Days (2003)",7738
"Last Emperor, The (1987)",7721
"Killing Fields, The (1984)",7712
"Men in Black III (M.III.B.) (M.I.B.³) (2012)",7712
"Wonder Woman (2017)",7710
"Amores Perros (Love's a Bitch) (2000)",7703
"Roger & Me (1989)",7692
"Patch Adams (1998)",7680
"Identity (2003)",7675
"Evil Dead, The (1981)",7663
"How to Train Your Dragon 2 (2014)",7656
"Arsenic and Old Lace (1944)",7650
"Click (2006)",7645
"National Lampoon's Vacation (1983)",7643
"Sliding Doors (1998)",7639
"Mary Shelley's Frankenstein (Frankenstein) (1994)",7626
"Sleeper (1973)",7594
"Three Billboards Outside Ebbing, Missouri (2017)",7586
"Shallow Grave (1994)",7586
"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",7580
"Dude, Where's My Car? (2000)",7579
"Chronicles of Riddick, The (2004)",7576
"Roman Holiday (1953)",7573
"Shallow Hal (2001)",7572
"G.I. Jane (1997)",7549
"Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)",7539
"Battle Royale (Batoru rowaiaru) (2000)",7535
"Tank Girl (1995)",7533
"Dolores Claiborne (1995)",7528
"Lucy (2014)",7520
"Midnight Cowboy (1969)",7513
"Captain Phillips (2013)",7505
"Anger Management (2003)",7500
"Bull Durham (1988)",7479
"Spy Game (2001)",7477
"Munich (2005)",7477
"Cider House Rules, The (1999)",7474
"Christmas Vacation (National Lampoon's Christmas Vacation) (1989)",7472
"Elysium (2013)",7469
"Van Helsing (2004)",7468
"Tron: Legacy (2010)",7458
"Philadelphia Story, The (1940)",7445
"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",7444
"Lawnmower Man, The (1992)",7443
"What Lies Beneath (2000)",7437
"Babel (2006)",7437
"Quick and the Dead, The (1995)",7435
"Wallace & Gromit in The Curse of the Were-Rabbit (2005)",7414
"Sex, Lies, and Videotape (1989)",7403
"Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984)",7392
"Man of Steel (2013)",7372
"Rocketeer, The (1991)",7362
"¡Three Amigos! (1986)",7348
"Arlington Road (1999)",7347
"xXx (2002)",7344
"Mission to Mars (2000)",7330
"Downfall (Untergang, Der) (2004)",7328
"Lone Star (1996)",7322
"Let the Right One In (Låt den rätte komma in) (2008)",7318
"Red (2010)",7308
"Finding Forrester (2000)",7299
"Metropolis (1927)",7290
"King Kong (1933)",7284
"Miller's Crossing (1990)",7280
"Harold and Kumar Go to White Castle (2004)",7269
"Bodyguard, The (1992)",7253
"Dial M for Murder (1954)",7252
"La La Land (2016)",7231
"L.A. Story (1991)",7227
"Once Upon a Time in the West (C'era una volta il West) (1968)",7227
"Do the Right Thing (1989)",7226
"Man in the Iron Mask, The (1998)",7215
"Maze Runner, The (2014)",7209
"Streetcar Named Desire, A (1951)",7208
"Glengarry Glen Ross (1992)",7205
"Pink Floyd: The Wall (1982)",7199
"Coming to America (1988)",7193
"Meet Joe Black (1998)",7193
"Young Guns (1988)",7185
"Gosford Park (2001)",7180
"Darjeeling Limited, The (2007)",7174
"Wonder Boys (2000)",7169
"Dawn of the Planet of the Apes (2014)",7168
"Being There (1979)",7154
"Muppet Movie, The (1979)",7143
"Cinderella Man (2005)",7134
"Last King of Scotland, The (2006)",7130
"Matilda (1996)",7130
"Under Siege (1992)",7098
"Simple Plan, A (1998)",7098
"Police Academy (1984)",7093
"Producers, The (1968)",7088
"Sphere (1998)",7084
"Horrible Bosses (2011)",7067
"Dawn of the Dead (2004)",7053
"Big Chill, The (1983)",7050
"Wanted (2008)",7047
"John Wick: Chapter Two (2017)",7037
"Once Upon a Time in Hollywood (2019)",7035
"Chariots of Fire (1981)",7013
"About Schmidt (2002)",7009
"Fury (2014)",7009
"Weird Science (1985)",7000
"Network (1976)",6985
"On the Waterfront (1954)",6982
"Lost Boys, The (1987)",6979
"Lemony Snicket's A Series of Unfortunate Events (2004)",6979
"For a Few Dollars More (Per qualche dollaro in più) (1965)",6977
"Matchstick Men (2003)",6976
"Evolution (2001)",6965
"Fletch (1985)",6943
"Anaconda (1997)",6943
"Apartment, The (1960)",6921
"First Wives Club, The (1996)",6921
"Good bye, Lenin! (2003)",6905
"Day the Earth Stood Still, The (1951)",6897
"1917 (2019)",6884
"Town, The (2010)",6877
"Karate Kid, Part II, The (1986)",6871
"Déjà Vu (Deja Vu) (2006)",6871
"13 Going on 30 (2004)",6864
"Rocky II (1979)",6860
"Kiki's Delivery Service (Majo no takkyûbin) (1989)",6855
"Sword in the Stone, The (1963)",6830
"Mad Max Beyond Thunderdome (1985)",6824
"Grifters, The (1990)",6821
"21 (2008)",6820
"Grave of the Fireflies (Hotaru no haka) (1988)",6817
"Omen, The (1976)",6814
"Spy Kids (2001)",6811
"Waking Ned Devine (a.k.a. Waking Ned) (1998)",6807
"Robin Hood (1973)",6799
"She's All That (1999)",6795
"Muppet Treasure Island (1996)",6782
"Room with a View, A (1986)",6778
"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",6777
"Monty Python's And Now for Something Completely Different (1971)",6773
"Jewel of the Nile, The (1985)",6760
"Big Trouble in Little China (1986)",6746
"Grindhouse (2007)",6739
"Dante's Peak (1997)",6725
"50/50 (2011)",6724
"And Your Mother Too (Y tu mamá también) (2001)",6719
"Predator 2 (1990)",6714
"Indian in the Cupboard, The (1995)",6708
"Princess Diaries, The (2001)",6701
"Bring It On (2000)",6698
"Faculty, The (1998)",6685
"Adjustment Bureau, The (2011)",6681
"Repo Man (1984)",6678
"Excalibur (1981)",6676
"Frighteners, The (1996)",6670
"Big Sleep, The (1946)",6665
"10 Cloverfield Lane (2016)",6665
"Ever After: A Cinderella Story (1998)",6659
"Rebel Without a Cause (1955)",6659
"Seventh Seal, The (Sjunde inseglet, Det) (1957)",6657
"WarGames (1983)",6656
"Proposal, The (2009)",6648
"Star Wars: The Last Jedi (2017)",6646
"Bound (1996)",6640
"Down Periscope (1996)",6619
"eXistenZ (1999)",6619
"Titan A.E. (2000)",6608
"Super 8 (2011)",6604
"Charlie's Angels: Full Throttle (2003)",6587
"Monsters University (2013)",6587
"Double Indemnity (1944)",6586
"Step Brothers (2008)",6584
"Mr. Smith Goes to Washington (1939)",6583
"American Sniper (2014)",6578
"Strangers on a Train (1951)",6568
"Welcome to the Dollhouse (1995)",6559
"Ice Age 2: The Meltdown (2006)",6540
"Mystery Science Theater 3000: The Movie (1996)",6524
"Sunshine (2007)",6520
"Airheads (1994)",6514
"Spy Hard (1996)",6511
"Michael (1996)",6508
"Stuart Little (1999)",6488
"Blood Simple (1984)",6467
"Pee-wee's Big Adventure (1985)",6463
"History of Violence, A (2005)",6455
"Forget Paris (1995)",6442
"Despicable Me 2 (2013)",6439
"Waiting for Guffman (1996)",6433
"One Hour Photo (2002)",6425
"What About Bob? (1991)",6424
"Shooter (2007)",6419
"Before Sunset (2004)",6417
"Easy Rider (1969)",6411
"Wall Street (1987)",6409
"The Hunger Games: Mockingjay - Part 2 (2015)",6401
"Scrooged (1988)",6401
"Duck Soup (1933)",6391
"Room (2015)",6391
"Dick Tracy (1990)",6386
"Doctor Zhivago (1965)",6381
"Treasure of the Sierra Madre, The (1948)",6377
"20,000 Leagues Under the Sea (1954)",6375
"6th Day, The (2000)",6371
"Shrek the Third (2007)",6368
"Crumb (1994)",6363
"Benny & Joon (1993)",6353
"Ran (1985)",6350
"Kung Fu Hustle (Gong fu) (2004)",6335
"Rocky III (1982)",6335
"25th Hour (2002)",6332
"Bridesmaids (2011)",6322
"Hellboy II: The Golden Army (2008)",6321
"Name of the Rose, The (Name der Rose, Der) (1986)",6320
"Fighter, The (2010)",6318
"A Quiet Place (2018)",6304
"Incredibles 2 (2018)",6303
"The Nice Guys (2016)",6303
"Eat Drink Man Woman (Yin shi nan nu) (1994)",6295
"All the President's Men (1976)",6274
"Space Cowboys (2000)",6266
"22 Jump Street (2014)",6258
"Death Proof (2007)",6248
"American Hustle (2013)",6237
"Bad Santa (2003)",6235
"Eastern Promises (2007)",6228
"National Treasure: Book of Secrets (2007)",6217
"AVP: Alien vs. Predator (2004)",6212
"Serial Mom (1994)",6200
"Jacob's Ladder (1990)",6198
"Four Rooms (1995)",6191
"Spawn (1997)",6188
"Broadcast News (1987)",6182
"Hangover Part II, The (2011)",6175
"Charlotte's Web (1973)",6170
"Super Mario Bros. (1993)",6169
"Color Purple, The (1985)",6158
"Coyote Ugly (2000)",6158
"Girl, Interrupted (1999)",6154
"Ray (2004)",6152
"Hamlet (1996)",6151
"Mission: Impossible - Rogue Nation (2015)",6151
"Red Violin, The (Violon rouge, Le) (1998)",6145
"Timecop (1994)",6142
"City of Angels (1998)",6133
"Rocky IV (1985)",6127
"General's Daughter, The (1999)",6120
"Nixon (1995)",6116
"Primer (2004)",6111
"White Men Can't Jump (1992)",6110
"Predestination (2014)",6103
"Pitch Perfect (2012)",6101
"Jojo Rabbit (2019)",6094
"Grumpy Old Men (1993)",6086
"Superman Returns (2006)",6075
"All About Eve (1950)",6068
"Wayne's World 2 (1993)",6066
"Private Parts (1997)",6064
"Smoke (1995)",6060
"Seabiscuit (2003)",6055
"Modern Times (1936)",6051
"Rambo: First Blood Part II (1985)",6040
"Rashomon (Rashômon) (1950)",6039
"Spartacus (1960)",6033
"Scary Movie 2 (2001)",6028
"Naked Gun 2 1/2: The Smell of Fear, The (1991)",6012
"Idiocracy (2006)",6000
"Family Man, The (2000)",5994
"Gone Baby Gone (2007)",5987
"River Runs Through It, A (1992)",5981
"Secretary (2002)",5981
"Ready Player One",5971
"Jumper (2008)",5964
"Wedding Planner, The (2001)",5964
"Hugo (2011)",5963
"Notorious (1946)",5962
"Sgt. Bilko (1996)",5960
"From Hell (2001)",5952
"Logan's Run (1976)",5936
"Circle of Friends (1995)",5936
"My Left Foot (1989)",5936
"Monster's Ball (2001)",5935
"Passengers (2016)",5934
"Bad Boys II (2003)",5926
"Once Upon a Time in America (1984)",5925
"Days of Thunder (1990)",5917
"Ice Storm, The (1997)",5915
"End of Days (1999)",5899
"Three Colors: White (Trzy kolory: Bialy) (1994)",5896
"Speed 2: Cruise Control (1997)",5893
"Match Point (2005)",5892
"Babe: Pig in the City (1998)",5884
"Rebecca (1940)",5879
"Fountain, The (2006)",5875
"Divergent (2014)",5867
"Midnight Run (1988)",5860
"Kramer vs. Kramer (1979)",5859
"Sabrina (1954)",5858
"Secrets & Lies (1996)",5851
"Teenage Mutant Ninja Turtles (1990)",5847
"High Noon (1952)",5840
"Anastasia (1997)",5829
"Bedazzled (2000)",5829
"Freaky Friday (2003)",5829
"Apocalypto (2006)",5818
"Short Cuts (1993)",5818
"Crocodile Dundee II (1988)",5814
"Terminator Salvation (2009)",5805
"Lost Highway (1997)",5798
"Angels & Demons (2009)",5795
"Talladega Nights: The Ballad of Ricky Bobby (2006)",5789
"Live and Let Die (1973)",5787
"Bridge of Spies (2015)",5785
"Better Off Dead... (1985)",5784
"RoboCop 2 (1990)",5770
"Clue (1985)",5769
"Scanner Darkly, A (2006)",5740
"To Catch a Thief (1955)",5728
"M (1931)",5728
"Spider-Man: Far from Home (2019)",5724
"Touch of Evil (1958)",5718
"Split (2017)",5711
"Richie Rich (1994)",5703
"Conversation, The (1974)",5693
"Pelican Brief, The (1993)",5689
"We're the Millers (2013)",5688
"Salt (2010)",5686
"Secret Life of Walter Mitty, The (2013)",5682
"Wolf (1994)",5679
"Hidden Figures (2016)",5669
"Bucket List, The (2007)",5668
"House of Flying Daggers (Shi mian mai fu) (2004)",5665
"Starsky & Hutch (2004)",5664
"Seven Years in Tibet (1997)",5657
"Weekend at Bernie's (1989)",5649
"Island of Dr. Moreau, The (1996)",5641
"Seven Pounds (2008)",5637
"Mist, The (2007)",5635
"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",5635
"Transformers: Revenge of the Fallen (2009)",5626
"Six Days Seven Nights (1998)",5626
"Finding Dory (2016)",5624
"Lord of the Rings, The (1978)",5621
"Barton Fink (1991)",5617
"Flight of the Navigator (1986)",5617
"Juror, The (1996)",5614
"Walk in the Clouds, A (1995)",5608
"Arrival, The (1996)",5607
"Rango (2011)",5605
"Closer (2004)",5600
"Moonraker (1979)",5591
"Dredd (2012)",5579
"Green Book (2018)",5577
"Kalifornia (1993)",5568
"Ender's Game (2013)",5549
"Bronx Tale, A (1993)",5543
"Mr. Deeds (2002)",5542
"Lara Croft Tomb Raider: The Cradle of Life (2003)",5540
"Zero Dark Thirty (2012)",5540
"Man Without a Face, The (1993)",5538
"Desperately Seeking Susan (1985)",5528
"Stigmata (1999)",5521
"Sweet Home Alabama (2002)",5519
"Jackal, The (1997)",5519
"Saw II (2005)",5518
"Spectre (2015)",5513
"Boyhood (2014)",5513
"Cop Land (1997)",5505
"Jackass: The Movie (2002)",5492
"World's End, The (2013)",5491
"Paths of Glory (1957)",5490
"The Man from U.N.C.L.E. (2015)",5490
"Milk Money (1994)",5487
"Great Dictator, The (1940)",5484
"Diamonds Are Forever (1971)",5481
