"quarter3","total_wage","ID"
"62","508758","2097804"
"34","279844","2097805"
"12","47227","2097806"
"112","1140297","2097807"
"9","50735","2097808"
"115","1543364","2097809"
"240","3857915","2097810"
"43","481257","2097811"
"11","50090","2097812"
"25","194902","2097813"
"5","40885","2097814"
"135","2216680","2097815"
"35","418717","2097816"
"240","2184133","2097817"
"84","830703","2097818"
"119","911664","2097819"
"462","5324561","2097820"
"169","1981989","2097821"
"46","414761","2097822"
"147","5398921","2097823"
"11","59820","2097824"
"279","4169494","2097825"
"52","375521","2097826"
"27","150361","2097827"
"9","30802","2097828"
"29","285212","2097829"
"4","33533","2097830"
"65","648483","2097831"
"172","1683297","2097832"
"34","284886","2097833"
"54","512093","2097834"
"74","774704","2097835"
"4","21773","2097836"
"46","257687","2097837"
"147","5398921","2097838"
"7","39654","2097839"
"44","372912","2097840"
"19","141884","2097841"
"62","508758","2097842"
"148","1385289","2097843"
"115","1543364","2097844"
"240","3857915","2097845"
"43","481257","2097846"
"143","1359045","2097847"
"41","324540","2097848"
"36","244992","2097849"
"240","3857915","2097850"
"43","481257","2097851"
"147","5398921","2097852"
"212","2870083","2097853"
"83","479947","2097854"
"82","816607","2097855"
"36","331009","2097856"
"4","21773","2097857"
"206","1963141","2097858"
"169","1981989","2097859"
"85","1469778","2097860"
"3","136466","2097861"
"8","141241","2097862"
"2","70099","2097863"
"8","196912","2097864"
"10","91106","2097865"
"8","196912","2097866"
"2","70099","2097867"
"2","70099","2097868"
"4419","87668880","2097869"
"541","11820388","2097870"
"23","249121","2097871"
"102","1950258","2097872"
"57","649752","2097873"
"138","5876890","2097874"
"7","71838","2097875"
"8","37451","2097876"
"94","1172235","2097877"
"252","4667259","2097878"
"202","4173200","2097879"
"79","1425433","2097880"
"12","132935","2097881"
"79","862296","2097882"
"35","429978","2097883"
"39","390786","2097884"
"7","105677","2097885"
"165","2441585","2097886"
"53","831969","2097887"
"2","169219","2097888"
"14","645925","2097889"
"54","607686","2097890"
"19","278059","2097891"
"48","583712","2097892"
"62","1467434","2097893"
"33","499519","2097894"
"58","821881","2097895"
"47","982551","2097896"
"242","4283010","2097897"
"111","2029689","2097898"
"70","1172242","2097899"
"148","3303918","2097900"
"65","839935","2097901"
"139","3822781","2097902"
"77","1044357","2097903"
"104","1682881","2097904"
"26","1429508","2097905"
"119","2137175","2097906"
"118","1146955","2097907"
"17","523307","2097908"
"1244","23366285","2097909"
"111","1441669","2097910"
"724","13789645","2097911"
"618","12045373","2097912"
"141","3992000","2097913"
"210","2756406","2097914"
"70","1748953","2097915"
"273","5191975","2097916"
"608","14750772","2097917"
"384","7022331","2097918"
"853","17275640","2097919"
"125","2199379","2097920"
"55","601796","2097921"
"20","135906","2097922"
"57","649752","2097923"
"240","8879597","2097924"
"121","1500756","2097925"
"86","1497271","2097926"
"252","4667259","2097927"
"202","4173200","2097928"
"94","1390221","2097929"
"463","10195944","2097930"
"103","1243487","2097931"
"39","390786","2097932"
"165","2441585","2097933"
"70","1748953","2097934"
"19","278059","2097935"
"96","1152116","2097936"
"62","1467434","2097937"
"58","821881","2097938"
"348","5313819","2097939"
"148","3303918","2097940"
"139","3822781","2097941"
"77","1044357","2097942"
"104","1682881","2097943"
"993","19730646","2097944"
"55","601796","2097945"
"202","4173200","2097946"
"138","5876890","2097947"
"237","3284130","2097948"
"104","1682881","2097949"
"70","1748953","2097950"
"157","4500209","2097951"
"630","12575235","2097952"
"91","1305763","2097953"
"89","1037664","2097954"
"39","390786","2097955"
"280","4817926","2097956"
"141","3992000","2097957"
"186","7008441","2097958"
"18","902002","2097959"
"8","210483","2097960"
"4","420184","2097961"
"12","215637","2097962"
"40","1173514","2097963"
"18","902002","2097964"
"12","215637","2097965"
"12","215637","2097966"
"186","7008441","2097967"
"18","902002","2097968"
"8","210483","2097969"
"4","420184","2097970"
"12","215637","2097971"
"40","1173514","2097972"
"18","902002","2097973"
"12","215637","2097974"
"12","215637","2097975"
"3873","71517512","2097976"
"535","11728325","2097977"
"22","249121","2097978"
"19","160672","2097979"
"60","692004","2097980"
"7","71838","2097981"
"8","37451","2097982"
"94","1172235","2097983"
"252","4667259","2097984"
"145","2416415","2097985"
"79","1425433","2097986"
"12","132935","2097987"
"46","471564","2097988"
"35","429978","2097989"
"37","354386","2097990"
"3","78154","2097991"
"115","1405771","2097992"
"53","831969","2097993"
"54","607686","2097994"
"15","125620","2097995"
"48","583712","2097996"
"60","1458734","2097997"
"33","499519","2097998"
"58","821881","2097999"
"242","4283010","2098000"
"111","2029689","2098001"
"70","1172242","2098002"
"134","3098363","2098003"
"56","666983","2098004"
"121","3553351","2098005"
"77","1044357","2098006"
"104","1682881","2098007"
"7","468553","2098008"
"119","2137175","2098009"
"118","1146955","2098010"
"13","428323","2098011"
"1238","23274222","2098012"
"107","1289230","2098013"
"634","12273104","2098014"
"612","11941689","2098015"
"122","3553585","2098016"
"209","2743406","2098017"
"257","4950020","2098018"
"418","6452508","2098019"
"230","3384615","2098020"
"847","17183577","2098021"
"82","941125","2098022"
"41","342830","2098023"
"20","135906","2098024"
"64","840299","2098025"
"121","1500756","2098026"
"86","1497271","2098027"
"252","4667259","2098028"
"145","2416415","2098029"
"93","1377221","2098030"
"103","1243487","2098031"
"37","354386","2098032"
"115","1405771","2098033"
"15","125620","2098034"
"91","1063996","2098035"
"60","1458734","2098036"
"58","821881","2098037"
"348","5313819","2098038"
"134","3098363","2098039"
"121","3553351","2098040"
"77","1044357","2098041"
"104","1682881","2098042"
"986","19625583","2098043"
"41","342830","2098044"
"145","2416415","2098045"
"237","3284130","2098046"
"104","1682881","2098047"
"151","4396525","2098048"
"578","11537546","2098049"
"87","1153324","2098050"
"89","1037664","2098051"
"37","354386","2098052"
"280","4817926","2098053"
"122","3553585","2098054"
"3788","68998038","2098055"
"535","11728325","2098056"
"22","249121","2098057"
"19","160672","2098058"
"60","692004","2098059"
"7","71838","2098060"
"8","37451","2098061"
"94","1172235","2098062"
"252","4667259","2098063"
"145","2416415","2098064"
"79","1425433","2098065"
"12","132935","2098066"
"46","471564","2098067"
"35","429978","2098068"
"37","354386","2098069"
"3","78154","2098070"
"115","1405771","2098071"
"53","831969","2098072"
"54","607686","2098073"
"15","125620","2098074"
"48","583712","2098075"
"60","1458734","2098076"
"33","499519","2098077"
"58","821881","2098078"
"242","4283010","2098079"
"111","2029689","2098080"
"70","1172242","2098081"
"49","791847","2098082"
"56","666983","2098083"
"121","3553351","2098084"
"77","1044357","2098085"
"104","1682881","2098086"
"7","468553","2098087"
"119","2137175","2098088"
"118","1146955","2098089"
"13","428323","2098090"
"1238","23274222","2098091"
"107","1289230","2098092"
"634","12273104","2098093"
"612","11941689","2098094"
"122","3553585","2098095"
"209","2743406","2098096"
"172","2643504","2098097"
"418","6452508","2098098"
"230","3384615","2098099"
"847","17183577","2098100"
"82","941125","2098101"
"41","342830","2098102"
"20","135906","2098103"
"64","840299","2098104"
"121","1500756","2098105"
"86","1497271","2098106"
"252","4667259","2098107"
"145","2416415","2098108"
"93","1377221","2098109"
"103","1243487","2098110"
"37","354386","2098111"
"115","1405771","2098112"
"15","125620","2098113"
"91","1063996","2098114"
"60","1458734","2098115"
"58","821881","2098116"
"348","5313819","2098117"
"49","791847","2098118"
"121","3553351","2098119"
"3068","124507559","2098120"
"77","1044357","2098121"
"104","1682881","2098122"
"986","19625583","2098123"
"41","342830","2098124"
"145","2416415","2098125"
"237","3284130","2098126"
"104","1682881","2098127"
"151","4396525","2098128"
"578","11537546","2098129"
"87","1153324","2098130"
"89","1037664","2098131"
"37","354386","2098132"
"280","4817926","2098133"
"122","3553585","2098134"
"360","9142927","2098135"
"41","534790","2098136"
"48","1573160","2098137"
"17","215892","2098138"
"8","170685","2098139"
"18","269430","2098140"
"15","540771","2098141"
"4","94984","2098142"
"6","103684","2098143"
"19","438415","2098144"
"29","480699","2098145"
"99","3688968","2098146"
"114","2464202","2098147"
"25","356252","2098148"
"41","534790","2098149"
"93","3628688","2098150"
"48","1573160","2098151"
"29","480699","2098152"
"18","269430","2098153"
"48","1573160","2098154"
"29","480699","2098155"
"6","103684","2098156"
"19","438415","2098157"
"360","9142927","2098158"
"41","534790","2098159"
"48","1573160","2098160"
"17","215892","2098161"
"8","170685","2098162"
"18","269430","2098163"
"15","540771","2098164"
"4","94984","2098165"
"6","103684","2098166"
"19","438415","2098167"
"29","480699","2098168"
"99","3688968","2098169"
"114","2464202","2098170"
"25","356252","2098171"
"41","534790","2098172"
"93","3628688","2098173"
"48","1573160","2098174"
"29","480699","2098175"
"18","269430","2098176"
"48","1573160","2098177"
"29","480699","2098178"
"6","103684","2098179"
"19","438415","2098180"
"40045","1593453696","2098181"
"492","20074936","2098182"
"152","5347244","2098183"
"62","2378639","2098184"
"100","3253077","2098185"
"214","9450911","2098186"
"31","1488267","2098187"
"1037","34784791","2098188"
"463","9114297","2098189"
"23","833736","2098190"
"91","3382709","2098191"
"119","12755019","2098192"
"84","2954943","2098193"
"26","903924","2098194"
"163","5200197","2098195"
"3465","110352160","2098196"
"50","892784","2098197"
"36","1171455","2098198"
"26","782410","2098199"
"1065","35876057","2098200"
"123","4291224","2098201"
"159","5864121","2098202"
"49","1925668","2098203"
"617","23964665","2098204"
"17","811331","2098205"
"141","3724624","2098206"
"92","3289022","2098207"
"142","5534493","2098208"
"1361","43357419","2098209"
"1109","45131336","2098210"
"257","11763463","2098211"
"142","8299918","2098212"
"41","997566","2098213"
"483","14228179","2098214"
"192","5403304","2098215"
"1720","63050787","2098216"
"188","5309061","2098217"
"21","390065","2098218"
"146","5131027","2098219"
"157","5326013","2098220"
"123","5737499","2098221"
"83","3082817","2098222"
"1774","84295406","2098223"
"4734","203519821","2098224"
"1964","86394729","2098225"
"5142","191701540","2098226"
"4569","182034135","2098227"
"460","14932829","2098228"
"15062","641124760","2098229"
"960","31685094","2098230"
"1335","44457253","2098231"
"1328","43964515","2098232"
"1265","61785460","2098233"
"214","7725883","2098234"
"100","3377819","2098235"
"100","3253077","2098236"
"328","10120214","2098237"
"241","6916401","2098238"
"262","11360023","2098239"
"115","4443210","2098240"
"1037","34784791","2098241"
"891","28694331","2098242"
"285","8968541","2098243"
"255","17820622","2098244"
"482","14567422","2098245"
"215","6096892","2098246"
"852","31185276","2098247"
"15139","644000760","2098248"
"436","13903760","2098249"
"644","32698050","2098250"
"617","23964665","2098251"
"1130","45464023","2098252"
"398","18149276","2098253"
"188","5146900","2098254"
"1720","63050787","2098255"
"188","5309061","2098256"
"146","5131027","2098257"
"1563","74546489","2098258"
"1014","32985555","2098259"
"137","6303273","2098260"
"146","5131027","2098261"
"15062","641124760","2098262"
"97","1924836","2098263"
"1406","60529847","2098264"
"4634","200142002","2098265"
"456","13785012","2098266"
"163","5200197","2098267"
"1179","40319284","2098268"
"822","18568728","2098269"
"40045","1593453696","2098270"
"404","16470619","2098271"
"152","5347244","2098272"
"62","2378639","2098273"
"100","3253077","2098274"
"214","9450911","2098275"
"31","1488267","2098276"
"1037","34784791","2098277"
"463","9114297","2098278"
"23","833736","2098279"
"91","3382709","2098280"
"119","12755019","2098281"
"84","2954943","2098282"
"26","903924","2098283"
"163","5200197","2098284"
"3465","110352160","2098285"
"52","896695","2098286"
"17","827636","2098287"
"26","782410","2098288"
"852","31185276","2098289"
"2849","118983348","2098290"
"436","13903760","2098291"
"430","12881088","2098292"
"49","1925668","2098293"
"617","23964665","2098294"
"17","811331","2098295"
"141","3724624","2098296"
"92","3289022","2098297"
"142","5534493","2098298"
"1361","43357419","2098299"
"1130","45464023","2098300"
"261","11846003","2098301"
"142","8299918","2098302"
"192","5525947","2098303"
"188","5146900","2098304"
"192","5403304","2098305"
"2340","76885337","2098306"
"188","5309061","2098307"
"21","390065","2098308"
"146","5131027","2098309"
"157","5326013","2098310"
"123","5737499","2098311"
"83","3082817","2098312"
"1866","87982263","2098313"
"4734","203519821","2098314"
"1964","86394729","2098315"
"97","1924836","2098316"
"822","18568728","2098317"
"460","14932829","2098318"
"15062","641124760","2098319"
"663","22599904","2098320"
"1335","44457253","2098321"
"2104","62691348","2098322"
"1265","61785460","2098323"
"214","7725883","2098324"
"100","3377819","2098325"
"100","3253077","2098326"
"22","752817","2098327"
"328","10120214","2098328"
"241","6916401","2098329"
"262","11360023","2098330"
"115","4443210","2098331"
"1037","34784791","2098332"
"891","28694331","2098333"
"285","8968541","2098334"
"255","17820622","2098335"
"482","14567422","2098336"
"215","6096892","2098337"
"1065","35876057","2098338"
"15139","644000760","2098339"
"436","13903760","2098340"
"644","32698050","2098341"
"617","23964665","2098342"
"1109","45131336","2098343"
"398","18149276","2098344"
"483","14228179","2098345"
"1720","63050787","2098346"
"188","5309061","2098347"
"146","5131027","2098348"
"1806","82761727","2098349"
"1014","32985555","2098350"
"137","6303273","2098351"
"146","5131027","2098352"
"15062","641124760","2098353"
"3410","134764876","2098354"
"1638","65564447","2098355"
"4808","203698826","2098356"
"456","13785012","2098357"
"163","5200197","2098358"
"1179","40319284","2098359"
"4569","182034135","2098360"
"32676","1377834979","2098361"
"404","16470619","2098362"
"127","4711713","2098363"
"53","2202937","2098364"
"214","9450911","2098365"
"455","18923697","2098366"
"20","812445","2098367"
"98","12276419","2098368"
"73","2834490","2098369"
"162","5199197","2098370"
"50","892784","2098371"
"22","714492","2098372"
"408","13280320","2098373"
"159","5864121","2098374"
"577","22860393","2098375"
"17","811331","2098376"
"112","3291947","2098377"
"231","11072534","2098378"
"132","8104167","2098379"
"101","3608721","2098380"
"104","3321561","2098381"
"1171","46282716","2098382"
